Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
LEAD DEVELOPPEUR WEB Angular JS H/F,WiSolv,Villeurbanne (69),36 000 € - 42 000 € par an,"Villeurbanne (69)
Temps plein, CDI
36 000 € - 42 000 € par an
Qui sommes-nous ?*
WiSolv est créée en 2014 par la collaboration de 3 jeunes entrepreneurs passionnés d’informatique. Cinq années plus tard, nous sommes vingt.
Spécialisée dans la création de logiciels depuis 5 ans, notre cœur de métier est le développement de solutions applicatives sur-mesure (Client lourd, léger ou mobile).
Missions
Tu intégreras une équipe agile composée de Product owner, d’un Scrum master et de développeurs encadrés par un Lead développeur. En tant que que référent hiérarchique, ta principale missions sera de manager, former et motiver une ou plusieurs équipes de 2 à 5 personnes.
Leader et développeur confirmé, tu définis le rythme de développement du projet et garantit son bon déroulement. Tu conçois des applications et de nouvelles fonctionnalités qui font de toi un véritable leader technique. Bien sûr, tu es impliqué dans tous les choix : technologique, expérience utilisateur, design, qualité de la solution.
Principales missions :
Tu manages et anime ton équipe : accompagner les développeurs, résoudre les problèmes, les faire monter en compétences
Tu fait l’interface avec tes interlocuteurs métiers
Tu es le garant de la qualité du code développé
Tu conçois et développes les fonctionnalités et applications
Tu déroules les tests et valides le développement
Tu accompagnes la recette et traites les retours de recettes
Tu participes au suivi de l’avancement du backlog de production
Bien sûr tu as la possibilité de faire évoluer tes missions
Qui es-tu ?
Tu as 4 années d’expériences ou plus en en tant que développeur ou lead développeur et tu maîtrises ANGULAR 2+ ou un framework javascript. Ta sensibilité à la qualité du code fait de toi LE référent technique à l’aise sur n’importe quelle stack (front et/ou back).
Tu es sympa, tu es fun, mais tu as également de la rigueur et de la persévérance ? Nous serons ravie de discuter avec toi de cette opportunité chez WiSolv !
Environnement technique
HTML 5/ CSS/ Javascript
AWS
Angular 2+
Postgre SQL
Docker
Git
Conditions du poste
Lieu de travail : Dans nos locaux à Villeurbanne
Contrat : CDI Cadre temps plein
Disponibilité : ASAP
Avantages : Ordinateur portable - RTT - travail en open space lumineux - cuisine équipée café et thé à volonté - petit déjeuner offert tous les vendredis matin
Rémunération : 36 000 à 42 000 K€/an (selon expérience)
Vivre cette expérience te tente ? Nous t’assurons un environnement dynamique où tu développeras ton expérience et où nous créerons ensemble l’avenir dans un secteur en plein développement. Nous prônons la diversité et sommes une entreprise handi-accueillante.
Type d'emploi : Temps plein, CDI
Salaire : 36 000,00€ à 42 000,00€ /an
Expérience:
Lead développeur: 3 ans (Souhaité)
Développeur: 4 ans (Souhaité)
il y a 17 jours
Signaler cette offre d'emploi",27/09/2019,developpeur,Lyon,14/10/2019,vjk=5b562a17875d91d7,vide,cdi
Développeur PHP Javascript,Adsearch,Villeurbanne (69),vide,"Villeurbanne (69)
Vous rejoignez un éditeur de logiciels de plusieurs centaines de personnes.
Reconnu pour la qualité de ses progiciels notre client vous propose un poste de Développeur PHP Javascript h/f pour rejoindre ses équipes métier et R&D.
En tant que développeur PHP Javascript vous travaillerez sur le développement de logiciels et systèmes d’informations, portails web, applications mobiles et backend en mode Saas ou sur site client.
Accompagné(e) par des experts en développement et architectes vous monterez en compétences sur les technologies du moment : Javascript, Angular, PHP, Symfony, Docker, SQL, C, Java…
Vous participez à la conception de l’architectures des composants et solutions.
Suivant votre niveau d’expertise vous pourrez également travailler sur les développements de la plateforme logicielle utilisée par vos collègues développeurs.
Vos développements devront respecter les normes de Qualité en vigueur.
Vous évoluerez également sur les domaines fonctionnels des logiciels et des métiers clients.
Il pourra vous être demandé d’être force de proposition en imaginant les solutions optimales pour répondre au mieux aux besoins de chaque client.

PROFIL :
Issu(e) d’une formation supérieure en informatique (bac+2/5) vous justifiez d’une première expérience réussie en développement informatique.
Vous avez de l’expérience en langages PHP et Javascript, ou autre (ex : C, Java).
Analyser des problèmes pour trouver la meilleure solution ne vous fait pas peur.
Travailler en équipe tout en étant autonome est votre credo.
Vous souhaitez apporter vos connaissances et votre personnalité tout en montant en compétences chez un éditeur de logiciels renommé ? Alors faisons connaissance !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=806ee4eb752f1220,vide,vide
Développeur Systèmes Embarqués (H/F) - Lyon,Joblift,Lyon (69),vide,"Lyon (69)
Société : AgixisLe projet : En interne pour Agixis ou pour les bureaux d’études de nos clients, vous participerez à des projets fonctionnellement riches et ambitieux techniquement sur des enjeux logiciels. Vous êtes passionné par la conception et la réalisation logicielle en C/C++ dans des environnements multithreads avec des contraintes de performance. Au sein d’équipes motivées et passionnées, vous intervenez sur l’ensemble du cycle de vie du projet, depuis la phase de conception jusqu’au déploiement des solutions. Votre profil : Diplômé d’une école d’ingénieurs ou d’un master 2, vous justifiez d’une première expérience réussie en environnement industriel particulièrement en programmation en C/C++ sous des systèmes d’exploitation temps réels (FREE RTOS, UC OS2, VxWorks, QNX, Linux …)Des compétences en traitement du signal et protocoles radio seraient un plus.

Dynamique, doté d’un excellent relationnel vous avez le sens du service. Vous êtes passionné par votre métier et par les technologies. Vous avez un réel goût du challenge technique. Vous construirez votre parcours professionnel interne en alliant vos compétences, votre expérience et votre capacité à vous remettre en cause et à apprendre.

Pour cela, vous suivrez toutes les formations nécessaires à votre développement.Vous recherchez une entreprise qui saura être à l’écoute de votre potentiel et qui vous permettra d’évoluer, alors rejoignez-nous ! Expérience : 1 à 3 ans d’expérience minimum Anglais : Opérationnel Lieu Lyon ou Saint Etienne ou Clermont Ferrand ou Haute Savoie Contrat CDI
Capijobnew.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=fe81290a38535346,vide,cdi
DÉVELOPPEUR H/F (Réf. GA071/2018),GA CONSULTING RH,Lyon (69),24 000 € - 28 000 € par an,"Lyon (69)
Temps plein, CDI
24 000 € - 28 000 € par an
Actuellement nous recrutons pour notre client reconnu sur le marché spécialisé dans le domaine de l'échange de données informatisé un(e) :
DÉVELOPPEUR H/F
Notre client leader sur son marché, transforme son activité pour suivre l'évolution des demandes de ses clients. Quelques mots sur eux...
SATISFACTION Chez notre client, on vous donne la chance de réussir et d'évoluer ! Proposer un sens du service irréprochable est le leit motiv de notre client. Et coup de chance, cette satisfaction est aussi bien externe qu'interne !
SIMPLICITE Un échange simple et humain, la direction est à l'écoute de tous ses collaborateurs que vous travailliez à l'accueil ou commerce.... peu importe ! Vous êtes reconnus et surtout connus par votre prénom !
ACTEUR En pleine transformation de leurs activités, plus que des nouveaux salariés, ils recherchent des collaborateurs qui vont les accompagner dans ce changement. Vous aimez les challenges ? Cette entreprise est faite pour vous, car le défi est de taille !
ESPRIT D'ENTREPRISE Chez notre client vous avez droit : d'apporter votre idée ! De proposer des solutions par rapport à un problème rencontré !
Votre mission ?
Rattaché(e) au Responsable des Développeurs, vous serez en charge des missions de développement clients, de veille technologique et de projets de développement et d'optimisation d'applications.
Pour cela, vous intervenez dès la phase de recueil du besoin avec le client, et participez aux phases d'avant-projet.
Vous serez en charge d'assurer les développements, participer aux recettes.
De plus, votre recul sur les postes vous permet d'analyser et de proposer de nouvelles solutions fonctionnelles et techniques pour améliorer les performances du service.
Vous serez amené(e) à intervenir sur plusieurs périmètres, notamment, le Traitement d'images, les nouvelles approches documentaires, ainsi que les traitements des données.
Vous êtes capable de vous intégrer facilement à une équipe et d'atteindre vos objectifs de manière rigoureuse et autonome.
Diplômé(e) d'un Bac+3 à BAC+5 en informatique, vous justifiez d'une première expérience en développement de logiciels et applications professionnels.
Vous avez une bonne maîtrise des langages C++, C#, ASP, .net, SQL.
De plus, vous avez des connaissance des environnements et technologies Windows.
Vous aimez travailler sur des projets innovants en méthode agile.
L'anglais fonctionnel est un plus pour la tenue du poste.
Type d'emploi : Temps plein, CDI
Salaire : 24 000,00€ à 28 000,00€ /an
Expérience:
développeur h/f (réf. ga071/2018) ou similaire: 1 an (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=1829caf38bb954be,vide,cdi
Développeur Notilus Décision (H/F),Joblift,Limonest (69),vide,"Limonest (69)
Société : DIMO SoftwareDescription :
En mode Agile, dans un environnement décontracté, propice à la coopération et créativité, vous intégrerez l'équipe de développement de notre solution NOTILUS (logiciel de gestion des voyages et notes de frais).

En collaboration avec les équipes QA, Product Management et hébergement vous développerez et adapterez les solutions aux exigences clients dans un souci constant de qualité.

Dans notre département R&D, vous serez amené à:
Concevoir et implémenter les nouvelles fonctionnalités liées au reporting/analyse de données de notre solution NOTILUS

Garantir l'optimisation de la BDD de notre solution et maintenir son évolution

Garantir l'évolution de la plateforme : optimisation, performance, scalabilité, interfaces aux outils de reporting

Assurer une veille technologique

Profil :
Issu d'un bac + 2 minimum en informatique, vous justifiez d'une première expérience en tant que développeur sur un environnement web dans une SSII ou chez un éditeur de logiciel.

Ce que nous attendons de vous:
Bonne connaissance du langage C# et du Framework .NET ainsi qu'une réelle volonté d'apprendre de nouvelles technologies.

Compétences relatives aux SGBD ( MSSQL + T-SQL) et outils de reporting (SSRS ,report builder, mobile report ) , la connaissance de SSAS est un plus

Compétences relatives aux développements web à savoir HTML, CSS, Javascript et/ou TypeScript, la connaissance du Framework Angular est un plus

L'esprit d'équipe, l'esprit de synthèse et d'analyse

Une expérience en méthodologie Agile est un plus
Capijobnew.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=7c014e97c6e1d965,vide,vide
Développeur Python Flask confirmé - Plateforme dans l'automo...,Easy Partner,Lyon (69),vide,"Lyon (69)
Temps plein, CDI
Vous êtes un développeur confirmé Python Flask, vous recherchez du challenge et vous avez envie de travailler sur des solutions digitales de demain ? c'est par ici que ça se passe !
Notre client a créé une plateforme ... euh non, LA PLATEFORME permettant de prédire (#madameirma) les comportements des utilisateurs dans le monde de l'automobile.
Proposer le meilleur produit, au bon moment ... on en rêve tous. C'est avec un système intelligence artificielle que cette plateforme vous / nous permettra de nous accompagner dans nos choix futurs.
Vous intégrerez une startup en pleine croissance sur Lyon avec une équipe de passionnés.
Vos missions si vous l'acceptez :
Participer activement aux développements de nouvelles features en Python (Flask)
Déploiement de la plateforme (solution SaaS)
Réaliser une veille technologique active pour être toujours plus performant
Contribuer à l'UX et au front en Vue.JS (c'est du bonus)
Les avantages :
Travailler avec des passionnés de l'innovation
Startup TECH en pleine croissance
Votre profil :
Vous disposez d’une solide compréhension du développement backend et maîtrise de Python (Flask)
Un fort intérêt pour intelligence artificielle & le marketing
Vous êtes curieux, pro-actif et vous aimez l'innovation
L'anglais ne vous fait pas peur (c'est un pluuus !)
Type d'emploi : Temps plein, CDI
Salaire : 45,00€ à 50 000,00€ /an
Expérience:
Python: 3 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=762d66f5cf58b8c2,confirmé,cdi
Lead Développeur frontend ReactJS,Adsearch,Lyon (69),vide,"Lyon (69)
Vous rejoignez un client final de taille moyenne situé sur la presqu’île de Lyon.
En relation quotidienne avec les chefs de projets et autres services internes vous effectuez les développements visant à maintenir et faire évoluer l’outil web de la société.
Vous quantifiez et prévoyez les demandes d’évolution soumises.

En méthodologie Agile vous garantissez la qualité du produit (tests, revue de code…).

Vous contribuez à l’évolution et aux optimisations du SI ainsi qu’aux différents projets de la société
Vous informez les services internes de l’avancée de vos projets.


Environnement technique :
Javacript
React
PHP
Symfony
EZ Publish
…

Profil:
De formation supérieure en informatique vous justifiez de 3 ans d’expérience minimum en développement web orienté frontend.
Vous avez de bonnes compétences sur React JS et idéalement des connaissances en backend (Symfony).

Vous avez déjà managé ou encadré des développeurs.

Vous êtes d’un naturel constructif et force de proposition.

Un bon Anglais sera apprécié.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=7c3d720e0ee21e40,vide,vide
Développeur Mobile iOS (H/F),FABERNOVEL,Lyon (69),vide,"Lyon (69)
CDI
Au sein de l’équipe mobile, composé de Mobile Product Manager, de Développeurs iOS et Android, de Designers UX-UI, ainsi que de Developpeurs back end vous serez en charge de :
Développer une solution se basant sur les spécifications fonctionnelles et techniques de nos clients
Choix d’une solution technique adaptée, définition de l’architecture technique du projet, dans l'interface Android ou iOS
Assurer la qualité de l’applications à travers des tests UI et unitaires.
L'automatisation de la chaine de compilation
Assurer la livraison des applications de nos client
Vous serez confrontés quotidiennement à de nouvelles problématiques. Chaque nouvelle application est l’occasion de découvrir ou d’approfondir ses connaissances dans un nouveau domaine.
Voilà quelques exemples de projets challengeants sur lesquels nos ingénieurs ont travaillé :
Développer l’interaction Bluetooth entre une application mobile et une raquette de tennis connectée
Développer une application de messagerie instantanée sécurisée
Porter une application mobile de multimédia sur Apple TV ou Android TV
Profil recherché
Ce que nous offrons à tous nos talents :
Une montée en compétences et des prises de responsabilités rapide sur des projets clients de grandes envergures.
Un apprentissage continu dans nos postes et des rituels de partage de connaissances : Rex sur des projets, présentation de nos études, FaberSchool, Technologies Time...
Partager des journées au sein d'une entreprise que nos équipes considèrent comme un laboratoire : on y teste, apprend, au contact des meilleurs experts et avec le soutien de notre ecosystème
De la liberté dans ses choix : Flex office, horaires aménageables, possibilité de remote, projets.
Un Management fondé sur la bienveillance : droit à l’erreur, ouverture d’esprit et respect.
La chance de participer à des conférences : Vivatech, Web2day, Devoxx, Scala Io... de participer à des conférences/salons : Vivatech, Web2day, Devoxx, Scala Io...
* Dans nos rêves les plus fous, notre futur talent : *
Est diplomé d'un master en informatique en école d'ingénieur
Possède de bonne connaissance d’un langage parmi Swift, Objective-C, C, C++.
Maîtrise la programmation orientée objet
Est familier avec un environnement UNIX
Sait potentiellement utiliser Sketch et/ou Zeplin.
A un attrait en UI design
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=e653a9fd278c778e,vide,cdi
DÉVELOPPEUR PHP MVC,Urban Linker,Lyon (69),vide,"Lyon (69)
CDI
idéal pour une montée en compétence assurée.
DESCRIPTION
POSTE
Très belle PME créée il y a plus de 15 ans et leader dans son domaine. Actuellement, plus de 150 personnes y travaillent et elle ne cesse de croitre. Liée à un fort trafic et une grosse base de données, elle recherche un Développeur PHP MVC pour gérer toute la partie ERP. Un des principaux projets de la société consiste à migrer tous leurs outils vers du Symfony 4. Poste idéal pour une montée en compétence assurée.
PACKAGE
30 – 36K
LES +
Projet de migration à long terme
Grande diversité des projets = ex : automatisation des remboursements
Formation en interne sur les différentes stacks techniques
Possibilités d’évolutions
Tickets restaurant, CE (voyage, séminaire, primes…
PROFIL RECHERCHE
Nous recherchons pour cette belle société un Développeur web PHP MVC entre 2 – 4 ans d’expérience. Il n’y a pas de technologies ciblées, tous Frameworks est accepté. Vous n’avez jamais fait de Symfony 4 et la mission consiste à migrer les outils sur cette dernière ? Vous serrez formé de A à Z sur cette version !
Nous recherchons pour ce poste une personne dynamique à l’esprit d’équipe développé. Quelqu’un qui sera capable de fédérer et de s’inscrire au sein d’une équipe comme quelqu’un de sociable et bienveillant.
Vous sentez avoir le tempérament pour ce poste et l’envie de monter en compétence est présente ? Alors bienvenue !
POSTE DE DÉVELOPPEUR PHP OFFRANT UNE VRAIE MONTÉE EN COMPÉTENCE !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=c1c7d0820c38385b,vide,cdi
DÉVELOPPEUR BACKEND SYMFONY,Urban Linker,Lyon (69),vide,"Lyon (69)
CDI
DESCRIPTIF DE LA SOCIETE
Cette startup déjà bien implantée dans l’écosystème Lyonnais vise aujourd’hui à solutionner des problématiques environnementales grâce à un outil simple et innovant. Toujours à la recherche d’innovations et de développement, ils créent une nouvelle équipe technique pour répondre à leurs besoins, c’est le moment de les rejoindre !
DESCRIPTION
POSTE
Sous la direction d’un lead developer, et avec l’aide d’une équipe technique senior vous participerez à :
La maintenance et le support des applications
Au développement de nouvelles features
La veille du respect des bonnes pratiques de code

Stack techno : PHP7, Symfony 3 ou 4. Base de données : MySQL ou MongoDB
Petit plus si : connaissances Frontend sur Vue.JS
PACKAGE
35 à 45K selon profil + avantages (transport, mutuelle et intéressement)
LES +
Intégrer une équipe technique disponible pour vous faire monter en compétences
Entreprise éthique et responsable
Esprit familial
PROFIL RECHERCHE
Vous êtes concernés et intéressés par les problématiques environnementales et éthiques. Vous êtes ouvert d’esprit et curieux, le côté tech vous passionne et vous avez soif d’apprendre au côté de profils seniors.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=3fc2d4c50f061dca,vide,cdi
LEAD DEVELOPPEUR WEB Angular JS H/F,WiSolv,Villeurbanne (69),36 000 € - 42 000 € par an,"Villeurbanne (69)
Temps plein, CDI
36 000 € - 42 000 € par an
Qui sommes-nous ?*
WiSolv est créée en 2014 par la collaboration de 3 jeunes entrepreneurs passionnés d’informatique. Cinq années plus tard, nous sommes vingt.
Spécialisée dans la création de logiciels depuis 5 ans, notre cœur de métier est le développement de solutions applicatives sur-mesure (Client lourd, léger ou mobile).
Missions
Tu intégreras une équipe agile composée de Product owner, d’un Scrum master et de développeurs encadrés par un Lead développeur. En tant que que référent hiérarchique, ta principale missions sera de manager, former et motiver une ou plusieurs équipes de 2 à 5 personnes.
Leader et développeur confirmé, tu définis le rythme de développement du projet et garantit son bon déroulement. Tu conçois des applications et de nouvelles fonctionnalités qui font de toi un véritable leader technique. Bien sûr, tu es impliqué dans tous les choix : technologique, expérience utilisateur, design, qualité de la solution.
Principales missions :
Tu manages et anime ton équipe : accompagner les développeurs, résoudre les problèmes, les faire monter en compétences
Tu fait l’interface avec tes interlocuteurs métiers
Tu es le garant de la qualité du code développé
Tu conçois et développes les fonctionnalités et applications
Tu déroules les tests et valides le développement
Tu accompagnes la recette et traites les retours de recettes
Tu participes au suivi de l’avancement du backlog de production
Bien sûr tu as la possibilité de faire évoluer tes missions
Qui es-tu ?
Tu as 4 années d’expériences ou plus en en tant que développeur ou lead développeur et tu maîtrises ANGULAR 2+ ou un framework javascript. Ta sensibilité à la qualité du code fait de toi LE référent technique à l’aise sur n’importe quelle stack (front et/ou back).
Tu es sympa, tu es fun, mais tu as également de la rigueur et de la persévérance ? Nous serons ravie de discuter avec toi de cette opportunité chez WiSolv !
Environnement technique
HTML 5/ CSS/ Javascript
AWS
Angular 2+
Postgre SQL
Docker
Git
Conditions du poste
Lieu de travail : Dans nos locaux à Villeurbanne
Contrat : CDI Cadre temps plein
Disponibilité : ASAP
Avantages : Ordinateur portable - RTT - travail en open space lumineux - cuisine équipée café et thé à volonté - petit déjeuner offert tous les vendredis matin
Rémunération : 36 000 à 42 000 K€/an (selon expérience)
Vivre cette expérience te tente ? Nous t’assurons un environnement dynamique où tu développeras ton expérience et où nous créerons ensemble l’avenir dans un secteur en plein développement. Nous prônons la diversité et sommes une entreprise handi-accueillante.
Type d'emploi : Temps plein, CDI
Salaire : 36 000,00€ à 42 000,00€ /an
Expérience:
Lead développeur: 3 ans (Souhaité)
Développeur: 4 ans (Souhaité)
il y a 17 jours
Signaler cette offre d'emploi",27/09/2019,developpeur,Lyon,14/10/2019,vjk=5b562a17875d91d7,vide,cdi
Développeur PHP Javascript,Adsearch,Villeurbanne (69),vide,"Villeurbanne (69)
Vous rejoignez un éditeur de logiciels de plusieurs centaines de personnes.
Reconnu pour la qualité de ses progiciels notre client vous propose un poste de Développeur PHP Javascript h/f pour rejoindre ses équipes métier et R&D.
En tant que développeur PHP Javascript vous travaillerez sur le développement de logiciels et systèmes d’informations, portails web, applications mobiles et backend en mode Saas ou sur site client.
Accompagné(e) par des experts en développement et architectes vous monterez en compétences sur les technologies du moment : Javascript, Angular, PHP, Symfony, Docker, SQL, C, Java…
Vous participez à la conception de l’architectures des composants et solutions.
Suivant votre niveau d’expertise vous pourrez également travailler sur les développements de la plateforme logicielle utilisée par vos collègues développeurs.
Vos développements devront respecter les normes de Qualité en vigueur.
Vous évoluerez également sur les domaines fonctionnels des logiciels et des métiers clients.
Il pourra vous être demandé d’être force de proposition en imaginant les solutions optimales pour répondre au mieux aux besoins de chaque client.

PROFIL :
Issu(e) d’une formation supérieure en informatique (bac+2/5) vous justifiez d’une première expérience réussie en développement informatique.
Vous avez de l’expérience en langages PHP et Javascript, ou autre (ex : C, Java).
Analyser des problèmes pour trouver la meilleure solution ne vous fait pas peur.
Travailler en équipe tout en étant autonome est votre credo.
Vous souhaitez apporter vos connaissances et votre personnalité tout en montant en compétences chez un éditeur de logiciels renommé ? Alors faisons connaissance !
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=806ee4eb752f1220,vide,vide
Développeur Systèmes Embarqués (H/F) - Lyon,Joblift,Lyon (69),vide,"Lyon (69)
Société : AgixisLe projet : En interne pour Agixis ou pour les bureaux d’études de nos clients, vous participerez à des projets fonctionnellement riches et ambitieux techniquement sur des enjeux logiciels. Vous êtes passionné par la conception et la réalisation logicielle en C/C++ dans des environnements multithreads avec des contraintes de performance. Au sein d’équipes motivées et passionnées, vous intervenez sur l’ensemble du cycle de vie du projet, depuis la phase de conception jusqu’au déploiement des solutions. Votre profil : Diplômé d’une école d’ingénieurs ou d’un master 2, vous justifiez d’une première expérience réussie en environnement industriel particulièrement en programmation en C/C++ sous des systèmes d’exploitation temps réels (FREE RTOS, UC OS2, VxWorks, QNX, Linux …)Des compétences en traitement du signal et protocoles radio seraient un plus.

Dynamique, doté d’un excellent relationnel vous avez le sens du service. Vous êtes passionné par votre métier et par les technologies. Vous avez un réel goût du challenge technique. Vous construirez votre parcours professionnel interne en alliant vos compétences, votre expérience et votre capacité à vous remettre en cause et à apprendre.

Pour cela, vous suivrez toutes les formations nécessaires à votre développement.Vous recherchez une entreprise qui saura être à l’écoute de votre potentiel et qui vous permettra d’évoluer, alors rejoignez-nous ! Expérience : 1 à 3 ans d’expérience minimum Anglais : Opérationnel Lieu Lyon ou Saint Etienne ou Clermont Ferrand ou Haute Savoie Contrat CDI
Capijobnew.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=fe81290a38535346,vide,cdi
DÉVELOPPEUR H/F (Réf. GA071/2018),GA CONSULTING RH,Lyon (69),24 000 € - 28 000 € par an,"Lyon (69)
Temps plein, CDI
24 000 € - 28 000 € par an
Actuellement nous recrutons pour notre client reconnu sur le marché spécialisé dans le domaine de l'échange de données informatisé un(e) :
DÉVELOPPEUR H/F
Notre client leader sur son marché, transforme son activité pour suivre l'évolution des demandes de ses clients. Quelques mots sur eux...
SATISFACTION Chez notre client, on vous donne la chance de réussir et d'évoluer ! Proposer un sens du service irréprochable est le leit motiv de notre client. Et coup de chance, cette satisfaction est aussi bien externe qu'interne !
SIMPLICITE Un échange simple et humain, la direction est à l'écoute de tous ses collaborateurs que vous travailliez à l'accueil ou commerce.... peu importe ! Vous êtes reconnus et surtout connus par votre prénom !
ACTEUR En pleine transformation de leurs activités, plus que des nouveaux salariés, ils recherchent des collaborateurs qui vont les accompagner dans ce changement. Vous aimez les challenges ? Cette entreprise est faite pour vous, car le défi est de taille !
ESPRIT D'ENTREPRISE Chez notre client vous avez droit : d'apporter votre idée ! De proposer des solutions par rapport à un problème rencontré !
Votre mission ?
Rattaché(e) au Responsable des Développeurs, vous serez en charge des missions de développement clients, de veille technologique et de projets de développement et d'optimisation d'applications.
Pour cela, vous intervenez dès la phase de recueil du besoin avec le client, et participez aux phases d'avant-projet.
Vous serez en charge d'assurer les développements, participer aux recettes.
De plus, votre recul sur les postes vous permet d'analyser et de proposer de nouvelles solutions fonctionnelles et techniques pour améliorer les performances du service.
Vous serez amené(e) à intervenir sur plusieurs périmètres, notamment, le Traitement d'images, les nouvelles approches documentaires, ainsi que les traitements des données.
Vous êtes capable de vous intégrer facilement à une équipe et d'atteindre vos objectifs de manière rigoureuse et autonome.
Diplômé(e) d'un Bac+3 à BAC+5 en informatique, vous justifiez d'une première expérience en développement de logiciels et applications professionnels.
Vous avez une bonne maîtrise des langages C++, C#, ASP, .net, SQL.
De plus, vous avez des connaissance des environnements et technologies Windows.
Vous aimez travailler sur des projets innovants en méthode agile.
L'anglais fonctionnel est un plus pour la tenue du poste.
Type d'emploi : Temps plein, CDI
Salaire : 24 000,00€ à 28 000,00€ /an
Expérience:
développeur h/f (réf. ga071/2018) ou similaire: 1 an (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=1829caf38bb954be,vide,cdi
Développeur Notilus Décision (H/F),Joblift,Limonest (69),vide,"Limonest (69)
Société : DIMO SoftwareDescription :
En mode Agile, dans un environnement décontracté, propice à la coopération et créativité, vous intégrerez l'équipe de développement de notre solution NOTILUS (logiciel de gestion des voyages et notes de frais).

En collaboration avec les équipes QA, Product Management et hébergement vous développerez et adapterez les solutions aux exigences clients dans un souci constant de qualité.

Dans notre département R&D, vous serez amené à:
Concevoir et implémenter les nouvelles fonctionnalités liées au reporting/analyse de données de notre solution NOTILUS

Garantir l'optimisation de la BDD de notre solution et maintenir son évolution

Garantir l'évolution de la plateforme : optimisation, performance, scalabilité, interfaces aux outils de reporting

Assurer une veille technologique

Profil :
Issu d'un bac + 2 minimum en informatique, vous justifiez d'une première expérience en tant que développeur sur un environnement web dans une SSII ou chez un éditeur de logiciel.

Ce que nous attendons de vous:
Bonne connaissance du langage C# et du Framework .NET ainsi qu'une réelle volonté d'apprendre de nouvelles technologies.

Compétences relatives aux SGBD ( MSSQL + T-SQL) et outils de reporting (SSRS ,report builder, mobile report ) , la connaissance de SSAS est un plus

Compétences relatives aux développements web à savoir HTML, CSS, Javascript et/ou TypeScript, la connaissance du Framework Angular est un plus

L'esprit d'équipe, l'esprit de synthèse et d'analyse

Une expérience en méthodologie Agile est un plus
Capijobnew.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=7c014e97c6e1d965,vide,vide
Développeur Python Flask confirmé - Plateforme dans l'automo...,Easy Partner,Lyon (69),vide,"Lyon (69)
Temps plein, CDI
Vous êtes un développeur confirmé Python Flask, vous recherchez du challenge et vous avez envie de travailler sur des solutions digitales de demain ? c'est par ici que ça se passe !
Notre client a créé une plateforme ... euh non, LA PLATEFORME permettant de prédire (#madameirma) les comportements des utilisateurs dans le monde de l'automobile.
Proposer le meilleur produit, au bon moment ... on en rêve tous. C'est avec un système intelligence artificielle que cette plateforme vous / nous permettra de nous accompagner dans nos choix futurs.
Vous intégrerez une startup en pleine croissance sur Lyon avec une équipe de passionnés.
Vos missions si vous l'acceptez :
Participer activement aux développements de nouvelles features en Python (Flask)
Déploiement de la plateforme (solution SaaS)
Réaliser une veille technologique active pour être toujours plus performant
Contribuer à l'UX et au front en Vue.JS (c'est du bonus)
Les avantages :
Travailler avec des passionnés de l'innovation
Startup TECH en pleine croissance
Votre profil :
Vous disposez d’une solide compréhension du développement backend et maîtrise de Python (Flask)
Un fort intérêt pour intelligence artificielle & le marketing
Vous êtes curieux, pro-actif et vous aimez l'innovation
L'anglais ne vous fait pas peur (c'est un pluuus !)
Type d'emploi : Temps plein, CDI
Salaire : 45,00€ à 50 000,00€ /an
Expérience:
Python: 3 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Lyon,14/10/2019,vjk=762d66f5cf58b8c2,confirmé,cdi
